year,quarter,market,internal_class,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing
2020,Q2,Downtown Chicago,A,70738039,10005951,0.141450783,45.87539363,40.61288894,8532079,0.0591,47.440878,41.641393,1473872,0.0102,32.111624,29.72738,402397
2020,Q2,Downtown Chicago,O,73565769,13664173,0.185740912,36.96439419,40.61288894,11758022,0.0815,37.992293,41.641393,1906151,0.0132,27.637262,29.72738,373119
2020,Q2,Houston,A,114561955,31967411,0.279040376,33.44571655,28.89894163,27929910,0.1453,33.958601,29.172251,4037501,0.021,25.348952,24.098145,2070157
2020,Q2,Houston,O,77636900,19557514,0.252002541,21.68427628,28.89894163,18636596,0.097,21.829602,29.172251,920918,0.0048,18.029946,24.098145,998653
2020,Q2,Los Angeles,A,147430763,25420328,0.172422142,46.10322123,43.67149508,22182614,0.1022,46.669704,44.135112,3237714,0.0149,38.902541,37.860857,1099808
2020,Q2,Los Angeles,O,69572758,13170547,0.189306093,38.95442985,43.67149508,12036106,0.0555,39.275796,44.135112,1134441,0.0052,35.01372,37.860857,796090
2020,Q2,Nashville,A,21176858,3500225,0.165285379,32.72677658,30.16253606,2692429,0.062,33.172043,30.545445,807796,0.0186,26.522805,26.457282,138275
2020,Q2,Nashville,O,22248695,2565929,0.115329416,26.44328554,30.16253606,2306777,0.0531,26.619163,30.545445,259152,0.006,26.393474,26.457282,137879
2020,Q2,Manhattan,A,255710081,32266423,0.126183617,91.62468373,82.81376302,24859654,0.0546,97.59042,86.917127,7406769,0.0163,65.816119,63.985095,2335013
2020,Q2,Manhattan,O,199533594,21117992,0.105836775,63.90799936,82.81376302,14948455,0.0328,64.75911,86.917127,6169537,0.0136,59.270335,63.985095,993886
2020,Q2,Northern New Jersey,A,113615306,28601047,0.251735862,30.07383232,28.92403092,23295990,0.1578,30.345033,29.11708,5305057,0.0359,25.952625,25.721702,972472
2020,Q2,Northern New Jersey,O,33975997,6350932,0.186924081,23.64255317,28.92403092,5804870,0.0393,23.639438,29.11708,546062,0.0037,23.72796,25.721702,308847
2020,Q2,Northern Virginia,A,100803477,21386982,0.212165122,36.78743033,34.9968263,19660266,0.1297,37.200026,35.282816,1726716,0.0114,31.036407,30.478893,2110568
2020,Q2,Northern Virginia,O,50820827,9406685,0.185095079,30.96643465,34.9968263,8838069,0.0583,31.137953,35.282816,568616,0.0038,28.565899,30.478893,597414
2020,Q2,Orange County (CA),A,44530559,9229657,0.207265689,39.6104314,36.71773514,7646406,0.0897,40.807991,37.795681,1583251,0.0186,31.151987,29.771717,515557
2020,Q2,Orange County (CA),O,40699406,5945047,0.146072083,32.14387982,36.71773514,5037024,0.0591,33.017333,37.795681,908023,0.0107,27.881635,29.771717,414759
2020,Q2,Philadelphia,A,86585586,13821742,0.159630981,30.5886338,28.77004153,11663406,0.0881,31.114841,29.027259,2158336,0.0163,25.918488,24.642485,610300
2020,Q2,Philadelphia,O,45754371,8028795,0.175476022,25.56316732,28.77004153,7408932,0.056,25.855783,29.027259,619863,0.0047,20.690753,24.642485,479950
2020,Q2,Phoenix,A,48048981,8776799,0.182663582,31.9660791,28.13522136,7786298,0.0747,32.331102,28.223212,990501,0.0095,28.497639,26.186381,257942
2020,Q2,Phoenix,O,56121474,10763311,0.191942976,24.83373211,28.13522136,9894348,0.095,24.844805,28.223212,868963,0.0083,23.396566,26.186381,509293
2020,Q2,Raleigh-Durham,A,34867206,4738203,0.135892821,31.06596331,28.38126011,4128733,0.075,30.362864,27.850674,609470,0.0111,36.097132,32.504554,619869
2020,Q2,Raleigh-Durham,O,20154116,2576688,0.127849219,23.16101544,28.38126011,2254069,0.041,23.21994,27.850674,322619,0.0059,21.530917,32.504554,364140
2020,Q2,Salt Lake City,A,20461852,2022752,0.098854786,29.09582687,24.9354548,1621219,0.0357,30.492441,25.542783,401533,0.0088,24.165818,21.548684,177430
2020,Q2,Salt Lake City,O,24935745,2239621,0.089815684,21.55067172,24.9354548,1903537,0.0419,21.910489,25.542783,336084,0.0074,18.472343,21.548684,56027
2020,Q2,San Diego,A,30717491,5120429,0.166694246,42.09533932,37.80983085,4441008,0.0697,42.997586,38.607471,679421,0.0107,32.73493,30.198395,379545
2020,Q2,San Diego,O,33012845,5546774,0.168018661,33.80034331,37.80983085,4770525,0.0749,34.62785,38.607471,776249,0.0122,27.881381,30.198395,321365
2020,Q2,San Francisco,A,47195402,5142923,0.108970848,82.52722043,78.48871685,2540886,0.033,88.665885,82.923321,2602037,0.0338,77.550538,73.944511,479711
2020,Q2,San Francisco,O,29852718,5230424,0.175207631,74.2442263,78.48871685,3252070,0.0422,77.426049,82.923321,1978354,0.0257,68.7439,73.944511,394152
2020,Q2,Seattle,A,61659714,7691305,0.124737929,48.29109267,39.79816974,5341052,0.047,47.109143,38.593794,2350253,0.0207,51.680297,44.32596,447043
2020,Q2,Seattle,O,51891155,7040627,0.135680676,30.47798626,39.79816974,5923947,0.0522,30.401979,38.593794,1116680,0.0098,30.877086,44.32596,750774
2020,Q2,South Bay,A,34699748,5303189,0.152830764,68.05367076,59.41227073,4063696,0.0476,71.229323,61.350036,1239493,0.0145,54.736891,52.820229,136674
2020,Q2,South Bay,O,50741922,6841258,0.134824574,51.46490978,59.41227073,4901514,0.0574,51.449207,61.350036,1939744,0.0227,51.509835,52.820229,670237
2020,Q2,South Florida,A,53412752,10873758,0.203579812,42.29254743,37.02265134,9612893,0.0917,42.70325,37.217682,1260865,0.012,35.710467,32.414132,466980
2020,Q2,South Florida,O,51380215,8026104,0.156210012,29.92068542,37.02265134,7420488,0.0708,29.965715,37.217682,605616,0.0058,24.894374,32.414132,365661
2020,Q2,Suburban Maryland,A,39820087,8356583,0.209858482,30.82126935,29.48709877,7456789,0.1212,31.035308,29.583005,899794,0.0146,27.145416,26.592405,396523
2020,Q2,Suburban Maryland,O,21724704,3429606,0.157866639,26.09752662,29.48709877,3295929,0.0536,26.367118,29.583005,133677,0.0022,22.84718,26.592405,243098
2020,Q2,Tampa,A,23113818,3205007,0.138661947,31.00426371,25.83432502,2663936,0.052,31.277933,26.036402,541071,0.0106,26.412695,22.57393,347461
2020,Q2,Tampa,O,28107216,4632715,0.164822976,22.1850388,25.83432502,4068122,0.0794,22.322412,26.036402,564593,0.011,20.027283,22.57393,312163
2020,Q2,US National,A,2057903498,374245067,0.181857442,42.09811411,37.76819217,NA,NA,NA,NA,NA,NA,NA,NA,21437476
2020,Q2,US National,O,1538864784,258187038,0.167806428,31.26965723,37.76819217,NA,NA,NA,NA,NA,NA,NA,NA,13069455
2020,Q2,Washington DC,A,79545380,12834290,0.161345511,59.88991005,56.20973436,11182602,0.0898,62.117602,57.533602,1651688,0.0133,42.804235,41.34557,1252929
2020,Q2,Washington DC,O,44953990,8172497,0.181796922,50.55019025,56.20973436,7169432,0.0576,51.078367,57.533602,1003065,0.0081,38.485083,41.34557,819693
2020,Q3,Atlanta,A,105601115,25731843,0.243670183,32.57341763,29.32170158,22661835,0.1322,33.268777,29.799232,3070008,0.0179,25.748746,24.266869,1122660
2020,Q3,Atlanta,O,65854383,13318990,0.202249105,22.29071931,29.32170158,12073661,0.0704,22.436791,29.799232,1245329,0.0073,20.53062,24.266869,280811
2020,Q3,Austin,A,40090080,7445220,0.185712276,43.61915005,39.41948843,5575179,0.0818,44.356735,39.796654,1870041,0.0274,41.075674,37.653994,280678
2020,Q3,Austin,O,28087286,4820120,0.172780761,34.47603033,39.41948843,4121494,0.0605,34.956709,39.796654,698626,0.0102,31.198907,37.653994,340394
2020,Q3,Baltimore,A,41915202,7792321,0.185906798,26.91612825,24.36124971,6995649,0.0852,26.977636,24.349546,796672,0.0097,26.319086,24.214383,277991
2020,Q3,Baltimore,O,40237879,5586204,0.138829485,20.4740687,24.36124971,5306886,0.0646,20.546263,24.349546,279318,0.0034,18.195964,24.214383,122985
2020,Q3,Boston,A,137418177,22397073,0.162984792,49.91885554,40.4329649,17556715,0.0696,49.296576,39.298939,4840358,0.0192,44.675687,40.137772,1701703
2020,Q3,Boston,O,114891456,16270327,0.141614769,24.40657706,40.4329649,14395743,0.0571,24.172884,39.298939,1874584,0.0074,27.649058,40.137772,944795
2020,Q3,Charlotte,A,37979446,5592654,0.147254755,33.68227915,30.75417696,4850910,0.0737,33.849938,30.988238,741744,0.0113,31.235275,27.720653,246282
2020,Q3,Charlotte,O,27822480,3353132,0.120518803,25.8057116,30.75417696,2964738,0.0451,26.097357,30.988238,388394,0.0059,21.949856,27.720653,110911
2020,Q3,Chicago Suburbs,A,53023060,14559088,0.274580305,27.53393647,24.2077729,12168106,0.1221,27.903594,24.48277,2390982,0.024,20.754851,18.610279,326716
2020,Q3,Chicago Suburbs,O,46652571,13234765,0.283687795,20.44032682,24.2077729,12341809,0.1238,20.61102,24.48277,892956,0.009,14.645116,18.610279,497960
2020,Q3,Dallas-Ft. Worth,A,124374054,34188840,0.274887237,27.51326002,25.10454786,28605993,0.1376,28.085851,25.435993,5582847,0.0269,23.914649,22.766938,1218504
2020,Q3,Dallas-Ft. Worth,O,83487956,22776645,0.272813542,21.43909333,25.10454786,20143718,0.0969,21.550543,25.435993,2632927,0.0127,20.447653,22.766938,604910
2020,Q3,Denver-Boulder,A,55943496,12124252,0.216723174,34.64412544,29.86908658,9514991,0.084,35.001361,29.987544,2609261,0.023,32.477009,28.694441,444461
2020,Q3,Denver-Boulder,O,57364424,12120411,0.21128794,25.36507718,29.86908658,10275420,0.0907,25.511647,29.987544,1844991,0.0163,23.992734,28.694441,359788
2020,Q3,Detroit,A,34533167,6907927,0.20003746,22.14573343,20.22418652,6136207,0.0749,22.539054,20.258037,771720,0.0094,18.012929,17.314248,91624
2020,Q3,Detroit,O,47347319,10155668,0.21449299,18.6964526,20.22418652,9427114,0.1151,18.668515,20.258037,728554,0.0089,16.04925,17.314248,235572
2020,Q3,Downtown Chicago,A,72529039,11181776,0.154169642,46.37911238,40.64080916,9293363,0.0635,47.90305,41.545071,1888413,0.0129,33.980195,31.337782,506369
2020,Q3,Downtown Chicago,O,73740368,15760863,0.213734531,37.0822462,40.64080916,13361021,0.0913,37.941131,41.545071,2399842,0.0164,29.488502,31.337782,441689
2020,Q3,Houston,A,113892419,32962500,0.289417858,33.76313541,29.11567299,28650154,0.1497,34.325515,29.453699,4312346,0.0225,26.356666,24.6825,1172353
2020,Q3,Houston,O,77516159,20265752,0.261535221,21.74787382,29.11567299,19173164,0.1002,21.933589,29.453699,1092588,0.0057,18.355084,24.6825,841111
2020,Q3,Los Angeles,A,147430763,27989441,0.189848037,47.07677419,44.07724575,23421267,0.1079,47.741946,44.484544,4568174,0.021,40.007202,38.862709,1565165
2020,Q3,Los Angeles,O,69598212,14585637,0.209569134,38.19230417,44.07724575,12807553,0.059,38.401792,44.484544,1778084,0.0082,35.289532,38.862709,417507
2020,Q3,Nashville,A,21176858,3604821,0.170224544,32.2759368,29.62434888,2737477,0.063,32.966585,30.239647,867344,0.02,24.136446,24.618467,111335
2020,Q3,Nashville,O,22248695,2797285,0.125728048,26.43318136,29.62434888,2465274,0.0568,26.777484,30.239647,332011,0.0076,24.990963,24.618467,153563
2020,Q3,Manhattan,A,255783341,34682376,0.135592787,90.07823823,80.25064026,25636977,0.0563,96.602214,84.438507,9045399,0.0199,67.949089,65.436381,3577595
2020,Q3,Manhattan,O,199723135,25439411,0.127373381,62.31029597,80.25064026,18426347,0.0405,62.82497,84.438507,7013064,0.0154,60.265657,65.436381,1097866
2020,Q3,Northern New Jersey,A,113615306,30414267,0.267695155,30.06111969,28.91478261,24816328,0.1681,30.306806,29.087339,5597939,0.0379,26.349912,26.040586,1800505
2020,Q3,Northern New Jersey,O,33975997,6648102,0.195670549,23.69990628,28.91478261,6057667,0.041,23.718192,29.087339,590435,0.004,23.163834,26.040586,260995
2020,Q3,Northern Virginia,A,100803477,22532325,0.22352726,36.836126,35.01513012,20339208,0.1341,37.30864,35.340388,2193117,0.0145,30.843905,30.245915,854662
2020,Q3,Northern Virginia,O,50820827,9897813,0.194758991,30.89814852,35.01513012,9261099,0.0611,31.085297,35.340388,636714,0.0042,28.192701,30.245915,607791
2020,Q3,Orange County (CA),A,44764821,10007292,0.223552597,40.199559,36.76589596,8183817,0.0958,41.54453,37.857381,1823475,0.0213,31.850252,30.24312,639034
2020,Q3,Orange County (CA),O,40699406,6346906,0.155945912,31.7138017,36.76589596,5345738,0.0625,32.50462,37.857381,1001168,0.0117,27.913301,30.24312,968152
2020,Q3,Philadelphia,A,86585586,14373116,0.165998946,30.61098605,28.89532041,12075925,0.0912,31.108671,29.14587,2297191,0.0174,26.207113,24.947849,422714
2020,Q3,Philadelphia,O,45754371,8312739,0.181681855,25.87663926,28.89532041,7474337,0.0565,26.145025,29.14587,838402,0.0063,21.233536,24.947849,192992
2020,Q3,Phoenix,A,48048981,10655498,0.221763246,31.94833369,28.28334271,9015276,0.0865,32.444056,28.442546,1640222,0.0157,28.691435,26.748484,406348
2020,Q3,Phoenix,O,56121474,11198968,0.199712081,24.90725839,28.28334271,10213323,0.098,24.976098,28.442546,985645,0.0095,23.987474,26.748484,516744
2020,Q3,Raleigh-Durham,A,35823607,5773368,0.161160991,30.92448493,28.47459753,4970158,0.0887,30.302569,27.96512,803210,0.0143,34.388131,31.537979,166204
2020,Q3,Raleigh-Durham,O,20185116,2327964,0.115330722,22.90678859,28.47459753,1985395,0.0354,22.962689,27.96512,342569,0.0061,21.408096,31.537979,441964
2020,Q3,Salt Lake City,A,20461852,2223309,0.108656294,26.89024161,23.55964105,1544078,0.034,28.584561,24.120225,679231,0.015,23.927501,21.613776,78646
2020,Q3,Salt Lake City,O,24935745,2720154,0.109086534,21.30730931,23.55964105,2209360,0.0487,21.768304,24.120225,510794,0.0113,18.732606,21.613776,55203
2020,Q3,San Diego,A,30717491,5750302,0.187199599,41.71731433,37.59040913,4671817,0.0733,42.822183,38.439783,1078485,0.0169,34.996334,31.58165,210630
2020,Q3,San Diego,O,33012845,5983547,0.181249056,33.61395264,37.59040913,5081662,0.0797,34.473976,38.439783,901885,0.0142,27.284118,31.58165,371415
2020,Q3,San Francisco,A,47195402,7113987,0.150734747,78.69029775,75.38415788,3164590,0.041,85.04511,80.201753,3949397,0.0511,74.288214,71.683952,307993
2020,Q3,San Francisco,O,30022751,6605564,0.220018612,71.59051787,75.38415788,3287062,0.0426,74.722956,80.201753,3318502,0.043,68.326712,71.683952,191900
2020,Q3,Seattle,A,61659714,8693520,0.140991896,45.71314585,37.99000386,5814350,0.0512,46.676005,38.544223,2879170,0.0254,40.003929,35.064812,1898551
2020,Q3,Seattle,O,51891155,7608396,0.146622213,30.64237042,37.99000386,6099862,0.0537,30.516697,38.544223,1508534,0.0133,31.217065,35.064812,276971
2020,Q3,South Bay,A,34772410,5626442,0.161807652,66.06232101,58.08107328,4012371,0.0468,68.523707,59.342494,1614071,0.0188,56.526856,54.241331,323506
2020,Q3,South Bay,O,50975112,7788058,0.152781577,51.40845212,58.08107328,5362112,0.0625,50.821839,59.342494,2425946,0.0283,52.875748,54.241331,168534
2020,Q3,South Florida,A,53412752,11896793,0.222733197,41.84466578,37.12280914,10530373,0.1005,42.203287,37.372517,1366420,0.013,35.167062,32.092412,482396
2020,Q3,South Florida,O,51380215,8311422,0.161763083,30.2815564,37.12280914,7534154,0.0719,30.471529,37.372517,777268,0.0074,25.955733,32.092412,785472
2020,Q3,Suburban Maryland,A,39820087,8876360,0.222911617,30.49815952,29.35556613,7964641,0.1294,30.773169,29.511204,911719,0.0148,26.471319,26.196491,347154
2020,Q3,Suburban Maryland,O,21724704,3468903,0.159675501,26.47830899,29.35556613,3277953,0.0533,26.715787,29.511204,190950,0.0031,24.921916,26.196491,77258
2020,Q3,Tampa,A,23747338,3934291,0.165672927,31.31530322,26.33717696,3238193,0.0624,31.544686,26.484984,696098,0.0134,27.08061,23.713067,555841
2020,Q3,Tampa,O,28107216,4662607,0.165886476,22.47693893,26.33717696,4106345,0.0792,22.547217,26.484984,556262,0.0107,21.265519,23.713067,544784
2020,Q3,US National,A,2062725280,408281108,0.197932857,42.17388094,37.98248177,NA,NA,NA,NA,NA,NA,NA,NA,22756083
2020,Q3,US National,O,1539053247,280708795,0.182421903,31.79648601,37.98248177,NA,NA,NA,NA,NA,NA,NA,NA,12266436
2020,Q3,Washington DC,A,79606239,13250106,0.166445572,59.22892673,55.97561321,11486137,0.0923,61.594906,57.448084,1763969,0.0142,42.623717,41.768002,1618463
2020,Q3,Washington DC,O,44873990,8342442,0.185908184,50.94871597,55.97561321,7238278,0.0581,51.518203,57.448084,1104164,0.0089,40.265511,41.768002,356399
2020,Q4,Atlanta,A,107571602,29418351,0.273476926,32.40704792,29.38969743,25735654,0.1483,33.198296,29.968801,3682697,0.0212,24.821358,23.572581,684223
2020,Q4,Atlanta,O,65943486,13790357,0.20912387,22.28100363,29.38969743,12320430,0.071,22.456575,29.968801,1469927,0.0085,20.37315,23.572581,279519
2020,Q4,Austin,A,40513302,8584757,0.211899711,42.6666746,39.02713471,5860797,0.0853,44.317047,39.788927,2723960,0.0397,38.442868,36.275499,280872
2020,Q4,Austin,O,28182286,5001054,0.178658081,34.48234528,39.02713471,4171145,0.0607,35.055534,39.788927,829909,0.0121,30.910068,36.275499,255762
2020,Q4,Baltimore,A,41915202,7939328,0.189414046,26.84293694,24.29560541,7069339,0.0861,27.044196,24.336265,869989,0.0106,24.99085,23.385485,317766
2020,Q4,Baltimore,O,40191600,5585968,0.138983469,20.41923879,24.29560541,5249189,0.0639,20.492969,24.336265,336779,0.0041,17.751039,23.385485,409208
2020,Q4,Boston,A,137418177,22314770,0.162385868,50.3381394,39.46814799,16844627,0.0668,49.021794,37.985703,5470143,0.0217,47.743645,43.004066,972294
2020,Q4,Boston,O,114891456,17402541,0.15146941,23.90364864,39.46814799,14826426,0.0588,23.997597,37.985703,2576115,0.0102,28.164004,43.004066,634440
2020,Q4,Charlotte,A,38022046,5874034,0.154490213,33.51885473,30.61379123,5011456,0.0761,33.739654,30.874524,862578,0.0131,30.645499,27.446056,142997
2020,Q4,Charlotte,O,27822480,3543721,0.127368984,25.60615102,30.61379123,3034575,0.0461,25.909488,30.874524,509146,0.0077,21.689598,27.446056,220682
2020,Q4,Chicago Suburbs,A,53347060,15351937,0.287774753,27.59462365,24.3449667,12999595,0.1301,27.968544,24.613488,2352342,0.0236,21.79477,19.391583,727274
2020,Q4,Chicago Suburbs,O,46535493,13146763,0.282510449,20.45289081,24.3449667,12127948,0.1214,20.698267,24.613488,1018815,0.0102,15.272784,19.391583,336516
2020,Q4,Dallas-Ft. Worth,A,124374054,36013270,0.289556132,27.94633741,25.44888423,30336875,0.1458,28.58337,25.826666,5676395,0.0273,23.629064,22.353619,1808679
2020,Q4,Dallas-Ft. Worth,O,83640959,22971742,0.274647042,21.52018467,25.44888423,20273017,0.0975,21.674975,25.826666,2698725,0.013,19.936342,22.353619,932289
2020,Q4,Denver-Boulder,A,56159955,13506809,0.240506051,34.51379011,30.01156253,10602111,0.0932,34.902947,30.151507,2904698,0.0255,32.050585,28.665302,578390
2020,Q4,Denver-Boulder,O,57629805,12942354,0.224577439,25.60401402,30.01156253,10928772,0.096,25.753654,30.151507,2013582,0.0177,24.09284,28.665302,437051
2020,Q4,Detroit,A,34955604,7191053,0.205719604,22.01816351,20.20074544,6381202,0.0774,22.309729,20.233807,809851,0.0098,18.829347,17.738428,238110
2020,Q4,Detroit,O,47447319,10451974,0.220285871,18.86711643,20.20074544,9611118,0.1166,18.864632,20.233807,840856,0.0102,16.451195,17.738428,249966
2020,Q4,Downtown Chicago,A,72529039,12086860,0.166648561,46.07740411,40.61099549,9927938,0.0678,47.956594,41.532447,2158922,0.0147,36.534852,33.232264,222194
2020,Q4,Downtown Chicago,O,73956639,16905738,0.228589863,36.96454317,40.61099549,13811156,0.0943,37.830461,41.532447,3094582,0.0211,29.449189,33.232264,412640
2020,Q4,Houston,A,113892419,33778830,0.296585412,33.66556409,29.08376455,29464173,0.1538,34.158518,29.5071,4314657,0.0225,26.549197,23.49473,1374398
2020,Q4,Houston,O,77692759,20872730,0.268755928,21.77329409,29.08376455,19410483,0.1013,22.089475,29.5071,1462247,0.0076,16.189132,23.49473,613478
2020,Q4,Los Angeles,A,147555963,32360643,0.219310981,48.18338141,45.0200092,27110239,0.1248,49.258473,45.695772,5250404,0.0242,36.857762,37.801329,1367458
2020,Q4,Los Angeles,O,69748651,15620944,0.223960518,38.37988384,45.0200092,13194188,0.0607,38.275191,45.695772,2426756,0.0112,39.728081,37.801329,720687
2020,Q4,Nashville,A,21176858,3557305,0.167980774,31.45751718,29.01924795,2488805,0.0573,32.244722,29.582127,1068500,0.0246,25.296002,25.588643,105270
2020,Q4,Nashville,O,22248695,3091660,0.138959161,26.49051654,29.01924795,2681284,0.0617,26.759368,29.582127,410376,0.0095,25.876546,25.588643,97635
2020,Q4,Manhattan,A,255834271,38114844,0.148982558,87.81981434,77.60202696,28258987,0.0619,95.156168,82.605007,9855857,0.0216,65.710888,62.815994,2755717
